lake,parameter,source_file,sampling_timestamp,sample_timestamp,measurement_value,measurement_value_raw,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,vanadium_total_recoverable
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,20.4,20.4,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),20.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,22.68,22.68,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,0.01,Centre,DISCRETE SAMPLE (GRAB),22.68
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,20.1,20.1,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),20.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,9.96,9.96,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,3,Centre,DISCRETE SAMPLE (GRAB),9.96
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,1.06,1.06,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,1,Centre,DISCRETE SAMPLE (GRAB),1.06
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.0021,0.0021,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0021
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.0123,0.0123,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0123
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,Centre,DISCRETE SAMPLE (GRAB),0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-08-26 15:45:00,2012-08-26 14:45:00,1.04,1.04,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,0.005,Centre,DISCRETE SAMPLE (GRAB),1.04
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.249,0.249,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.249
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.168,0.168,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.168
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.0202,0.0202,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,0.001,,,0.0202
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.0074,0.0074,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,0.001,,,0.0074
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,8.06,8.06,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,0.1,,,8.06
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,2.0,2,KEARL LAKE,KEARL LAKE,,,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,2,,,2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,20.5,20.5,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.1,,,20.5
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,19.8,19.8,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.1,,,19.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,19.3,19.3,KEARL LAKE,KEARL LAKE,,,mg/l,3155,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,0.5,,,19.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,10.1,10.1,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.003,,,10.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,1.0,1,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.001,,,1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2012-09-08 12:00:00,2012-09-08 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.237,0.237,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.237
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.194,0.194,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.194
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,1.42,1.42,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,,Centre,DISCRETE SAMPLE (GRAB),1.42
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.018,0.018,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,0.002,Centre,DISCRETE SAMPLE (GRAB),0.018
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,0.004,Centre,DISCRETE SAMPLE (GRAB),0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,8.02,8.02,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,,Centre,DISCRETE SAMPLE (GRAB),8.02
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.132,0.132,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.132
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.131,0.131,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.131
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,19.1,19.1,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),19.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,19.82,19.82,KEARL LAKE,KEARL LAKE,,,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,0.01,Centre,DISCRETE SAMPLE (GRAB),19.82
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,18.8,18.8,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),18.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,5.85,5.85,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,3,Centre,DISCRETE SAMPLE (GRAB),5.85
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,2.67,2.67,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,1,Centre,DISCRETE SAMPLE (GRAB),2.67
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.0174,0.0174,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0174
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.0198,0.0198,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.0198
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.124,0.124,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.124
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,0.125,0.125,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,Centre,DISCRETE SAMPLE (GRAB),0.125
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-08-28 13:10:00,2013-08-28 12:10:00,1.028,1.028,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,0.005,Centre,DISCRETE SAMPLE (GRAB),1.028
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.215,0.215,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.215
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.171,0.171,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.171
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.0315,0.0315,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,0.001,,,0.0315
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.0079,0.0079,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,0.001,,,0.0079
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,8.07,8.07,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,0.1,,,8.07
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,2.0,2,KEARL LAKE,KEARL LAKE,,,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,2,,,2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.163,0.163,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.163
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.113,0.113,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.113
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,19.4,19.4,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.1,,,19.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,18.9,18.9,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.1,,,18.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,20.2,20.2,KEARL LAKE,KEARL LAKE,,,mg/l,3158,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,0.5,,,20.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,10.0,10,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.003,,,10
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,4.72,4.72,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.001,,,4.72
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.1,0.1,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.244,0.244,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.244
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2013-09-07 12:00:00,2013-09-07 11:00:00,0.278,0.278,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.0001,,,0.278
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.2,0.2,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.01,Centre,SINGLE EUPHOTIC COMPOSITE,0.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.12,0.12,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.02,Centre,SINGLE EUPHOTIC COMPOSITE,0.12
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,2.31,2.31,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,,Centre,SINGLE EUPHOTIC COMPOSITE,2.31
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.016,0.016,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,0.001,Centre,SINGLE EUPHOTIC COMPOSITE,0.016
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,0.002,Centre,SINGLE EUPHOTIC COMPOSITE,0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,8.13,8.13,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,,Centre,SINGLE EUPHOTIC COMPOSITE,8.13
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.05,0.05,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.05,Centre,SINGLE EUPHOTIC COMPOSITE,0.05
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.08,0.08,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.08,Centre,SINGLE EUPHOTIC COMPOSITE,0.08
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,19.0,19,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.01,Centre,SINGLE EUPHOTIC COMPOSITE,19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,17.3,17.3,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.03,Centre,SINGLE EUPHOTIC COMPOSITE,17.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,20.56,20.56,KEARL LAKE,KEARL LAKE,,,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,0.005,Centre,SINGLE EUPHOTIC COMPOSITE,20.56
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,20.8,20.8,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.2,Centre,SINGLE EUPHOTIC COMPOSITE,20.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,1.07,1.07,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.13,Centre,SINGLE EUPHOTIC COMPOSITE,1.07
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.004,0.004,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.004,Centre,SINGLE EUPHOTIC COMPOSITE,0.004
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.008,0.008,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.003,Centre,SINGLE EUPHOTIC COMPOSITE,0.008
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.006,Centre,SINGLE EUPHOTIC COMPOSITE,0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.008,0.008,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.008,Centre,SINGLE EUPHOTIC COMPOSITE,0.008
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-08-18 16:00:00,2014-08-18 15:00:00,0.864,0.864,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,0.007,Centre,SINGLE EUPHOTIC COMPOSITE,0.864
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-09-11 12:00:00,2014-09-11 11:00:00,0.16,0.16,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,0.00001,,,0.16
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-09-11 12:00:00,2014-09-11 11:00:00,0.11,0.11,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,0.00002,,,0.11
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-09-11 12:00:00,2014-09-11 11:00:00,0.0115,0.0115,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107422,,0.001,,,0.0115
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-09-11 12:00:00,2014-09-11 11:00:00,0.0016,0.0016,KEARL LAKE,KEARL LAKE,,,mg/l,567,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107422,,0.001,,,0.0016
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-09-11 12:00:00,2014-09-11 11:00:00,8.13,8.13,KEARL LAKE,KEARL LAKE,,,,389,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107422,,0.1,,,8.13
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2014-09-11 12:00:00,2014-09-11 11:00:00,1.0,2,KEARL LAKE,KEARL LAKE,,<,mg/l,331,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107422,,2,,,2
